"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1073657664050221059","https://twitter.com/arcticdatactr/status/1073657664050221059","Kathryn Meyer showcases data tools available for the #arctic community through the @arcticdatactr https://t.co/1er02ger4b #AGU2018 https://t.co/nicN2laKcy","2018-12-14 19:15 +0000","890.0","14.0","0.015730337078651686","0.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1073613853114687488","https://twitter.com/arcticdatactr/status/1073613853114687488","Arctic research data benefits from the metadata evaluation tool as part of the @arcticdatactr repository. Check it out at https://t.co/1er02ger4b https://t.co/HcmXdaKDoK","2018-12-14 16:21 +0000","730.0","5.0","0.00684931506849315","0.0","0.0","2.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1073586746934341635","https://twitter.com/arcticdatactr/status/1073586746934341635","It may be the final day of #AGU2018 but we still have a lot going on! Come to the IN53E poster session at 2pm for a presentation flashmob - starting at poster 0651. Learn about the tools we have to support your #data sharing, #metadata practices &amp; citation. See you there! #AGU100 https://t.co/YhYdNVklC8","2018-12-14 14:33 +0000","1604.0","23.0","0.014339152119700748","2.0","0.0","4.0","0.0","4.0","1.0","1.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1073285810777141248","https://twitter.com/arcticdatactr/status/1073285810777141248","Metadata best practices - great  information from Kather Meyer of @arcticdatactr in the #AGU18 booth/theatre now! https://t.co/YrSFvEKa2R","2018-12-13 18:37 +0000","719.0","16.0","0.022253129346314324","0.0","0.0","1.0","0.0","9.0","0.0","0.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1073277516943630336","https://twitter.com/arcticdatactr/status/1073277516943630336","See you in 30 minutes! #AGU2018 https://t.co/nb7PipTVQz","2018-12-13 18:04 +0000","614.0","3.0","0.004885993485342019","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1073227751753011200","https://twitter.com/arcticdatactr/status/1073227751753011200","We'll see you today in the #AGU2018 Central Theater (Booth 1018, behind the #AGU100 flower wall) at 1:30pm for a #metadata discussion - come learn best practices for reproducibly preserving your science! https://t.co/3xRG4PeeEN","2018-12-13 14:46 +0000","692.0","8.0","0.011560693641618497","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072536797304029184","https://twitter.com/arcticdatactr/status/1072536797304029184","Community Management: a critical part of enhancing the impact of Earth and Space Sciences. Join the flashmob for session PA23F at 2.30pm. #AGU2018 #AGU18 https://t.co/eOeteW2Wu6 https://t.co/OgHqkzow8k","2018-12-11 17:01 +0000","417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072535633342750723","https://twitter.com/arcticdatactr/status/1072535633342750723","Come learn how we're engaging with the #Arctic community &amp; share your own outreach strategies. We'll be at poster 1042 in the #AGU2018 poster hall at 1:30pm &amp; joining in the science communities flashmob starting at 2:30pm. See you soon! #agu100 https://t.co/spCdCR9CwS","2018-12-11 16:56 +0000","451.0","4.0","0.008869179600886918","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072522141453697025","https://twitter.com/arcticdatactr/status/1072522141453697025","Overview of the Arctic Data Center as part of the #AGUFAIRData activities. Lots of great informal presentations scheduled under the @theAGU green sign in the exhibit hall (booth 1018). Next @arcticdatactr session Thu 12/13 at 1.30. @metamattj @nceas #AGU2018 #AGU18 https://t.co/ZOd2GXAki6","2018-12-11 16:02 +0000","687.0","12.0","0.017467248908296942","1.0","0.0","1.0","0.0","4.0","2.0","2.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072494075473989632","https://twitter.com/arcticdatactr/status/1072494075473989632","We look forward to seeing you in just over an hour! #AGU2018 https://t.co/0NYp8URmaC","2018-12-11 14:11 +0000","285.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072309997650948098","https://twitter.com/arcticdatactr/status/1072309997650948098","Thank you to everyone who came to the #AGU2018 exhibit hall kick-off tonight! Stop by the #AGU100 Central Theater in Booth 1018 tomorrow morning (Dec 11) at 10:30am to learn more about streamlining #data discovery in the #Arctic. How can we help you? Come join the discussion! https://t.co/T31AW0LN4T","2018-12-11 02:00 +0000","610.0","4.0","0.006557377049180328","1.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1072251031621459968","https://twitter.com/arcticdatactr/status/1072251031621459968","We're ready for you at Booth 510 in the #AGU2018 exhibit hall with fresh stickers, chocolate &amp; #datascience. Stop by tonight between 6-8pm &amp; chat about your #datamanagement &amp; other #data needs. We're here to help &amp; can't wait to connect with you! @DataONEorg https://t.co/5mPu9nMIWR","2018-12-10 22:05 +0000","1739.0","32.0","0.018401380103507763","2.0","0.0","7.0","2.0","4.0","1.0","0.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1070431414565273600","https://twitter.com/arcticdatactr/status/1070431414565273600","Make sure to mark your #AGU2018 schedules &amp; join us for a discussion on streamlining #data discovery in the #Arctic &amp; a free workshop on #datamanagement best practices. Come to learn &amp; also share ways we can further support your research. We can't wait to connect w/you in DC! https://t.co/dBw0lgcJjY","2018-12-05 21:35 +0000","790.0","10.0","0.012658227848101266","1.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
