"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1410369757946146817","https://twitter.com/arcticdatactr/status/1410369757946146817","New article out in the Summer 2021 issue of Witness the Arctic @ArcticResearch! Checkout what the ADC will be up to with our new NSF award ➡️https://t.co/BDh6Dfpg1n","2021-06-30 22:48 +0000","505.0","15.0","0.0297029702970297","1.0","0.0","4.0","0.0","2.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410273937662132224","https://twitter.com/arcticdatactr/status/1410273937662132224","@CracklySea et al have a cool #NewPaper out - using #Walrus #teeth to investigate trace elements in #Arctic ecosystems. Read the #OpenAccess paper in @STOTEN_journal! https://t.co/8mL4d4FVOt https://t.co/WXkad4utuB","2021-06-30 16:28 +0000","22.0","1.0","0.045454545454545456","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410261152131522565","https://twitter.com/arcticdatactr/status/1410261152131522565","More information about the SAB be found on our website: https://t.co/Kzc9tNJe78 

Please spread the word! @IARPCCollab @PopePolar @ArcticResearch @PolarImpact @Polar_Research @twilamoon","2021-06-30 15:37 +0000","178.0","6.0","0.033707865168539325","0.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1410261150785150985","https://twitter.com/arcticdatactr/status/1410261150785150985","📢We are looking for 3 new members to our Science advisory board! Nominations and self-nominations are now open and can be submitted through this form: https://t.co/mlTjbeUEgg. Closing date: August 6, 2021","2021-06-30 15:37 +0000","1494.0","36.0","0.024096385542168676","9.0","1.0","5.0","0.0","12.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1409549166204932097","https://twitter.com/arcticdatactr/status/1409549166204932097","#NewPaper: Building resilient #Arctic science amid the COVID-19 #pandemic: an opportunity to reflect on the future of Arctic science &amp; move towards a more resilient, thus equitable, coordinated, safe &amp; locally-embedded Arctic research enterprise. https://t.co/cAh5U1sDJ9 https://t.co/pOo06YNP4F","2021-06-28 16:28 +0000","422.0","16.0","0.037914691943127965","1.0","0.0","6.0","0.0","5.0","0.0","2.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1408461998891929606","https://twitter.com/arcticdatactr/status/1408461998891929606","#SharingSciFri: Kelp is an important foundation to the food web in the #Arctic but it might not be able to reproduce effectively in lower salinity - a worry as the #ArcticOcean gets an influx of fresh water. Read more: https://t.co/jSE21Uqlaa &amp; see data: https://t.co/r3l2hCLUCT https://t.co/L6Mh4UIBHk","2021-06-25 16:28 +0000","555.0","19.0","0.03423423423423423","2.0","0.0","5.0","0.0","6.0","0.0","5.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407737223412424711","https://twitter.com/arcticdatactr/status/1407737223412424711","#newpaper from Wickland et al! They combined field measurement results with aerial photos from 1949‐2018 to assess how #ice wedge distribution &amp; #GreenhouseGas exchange has changed over the past 70 years. Paper: https://t.co/dYEBqnFNYm &amp; Data: https://t.co/PLcczuulFh https://t.co/54s8FiD9N7","2021-06-23 16:28 +0000","252.0","2.0","0.007936507936507936","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1407012447769223171","https://twitter.com/arcticdatactr/status/1407012447769223171","#RemoteSensing is a great solution to get #data from #polar regions...but what happens when sensors get covered in #ice? Cox et al. did a study that de-iced sensors &amp; investigated biases in the data. Read more: https://t.co/8Mg5pE0jPV &amp; data: https://t.co/gj5RmcyfIS #OpenData https://t.co/NIoE7Ol4lY","2021-06-21 16:28 +0000","353.0","4.0","0.0113314447592068","1.0","0.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406277502947913734","https://twitter.com/arcticdatactr/status/1406277502947913734","Dr. Elena Puskareva took us on a gastronomic journey on how the Nenets people use various ingredients #ICASSX https://t.co/cYuvpflBwu","2021-06-19 15:47 +0000","228.0","2.0","0.008771929824561403","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406276715597365250","https://twitter.com/arcticdatactr/status/1406276715597365250","There is a need for truly community based participatory research (CBPR)
- Advocating for Creating the research question together
- Projects should be amended to fit community needs and getting feedback from community members","2021-06-19 15:44 +0000","152.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406276714586542089","https://twitter.com/arcticdatactr/status/1406276714586542089","Part of addressing the challenges is by recognizing Indigenous peoples and recognizing the multiple ways of knowing.  We need more time to build trust and relationships","2021-06-19 15:44 +0000","158.0","1.0","0.006329113924050633","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406276713529499656","https://twitter.com/arcticdatactr/status/1406276713529499656","Some of the challenges in doing this work:
- Many conversation programs exclude humans from the equations
- Much of research is siloed, a more holistic approach is needed
- Failure to involve Indigenous people in issues impacting them (eg. animals, waters)","2021-06-19 15:44 +0000","59.0","1.0","0.01694915254237288","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406276711600123904","https://twitter.com/arcticdatactr/status/1406276711600123904","Highlights from Dr. Jessica Black's presentation: Indigenous Governance and Food Security in Alaska: A Timeless Relationship at #ICASSX https://t.co/k8O61enxG2","2021-06-19 15:44 +0000","290.0","2.0","0.006896551724137931","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406273904365039626","https://twitter.com/arcticdatactr/status/1406273904365039626","Dr. Anne Ouma shared the results from their work in engaging indigenous people in a talking circle at #ICASSX The works aims to provide a space for dialogue and understanding of traditional environmental governance knowledge in natural resource management https://t.co/XeashV42Fi","2021-06-19 15:33 +0000","218.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1406250732026699779","https://twitter.com/arcticdatactr/status/1406250732026699779","They conducted baseline and repeat surveys in remote areas which often had no previous data. The work will help the cities plan for changes in the rapidly changing future. The success of the project is built on partnerships and long term relationships with local communities. https://t.co/PUJbVfELOd","2021-06-19 14:01 +0000","164.0","2.0","0.012195121951219513","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
